Name,Pick Up Lat,Pick Up Long,Drop Off Lat,Drop Off Long
Nik33742,73.864,-47.954,74.197,-48.287
Nik33743,73.865,-47.953,74.198,-48.286
Nik33744,73.866,-47.952,74.199,-48.285
Nik33745,73.867,-47.951,74.200,-48.284
Nik33746,73.868,-47.950,74.201,-48.283
Nik33747,73.869,-47.949,74.202,-48.282
Nik33748,73.870,-47.948,74.203,-48.281
Nik33749,73.871,-47.947,74.204,-48.280
Nik33750,73.872,-47.946,74.205,-48.279
Nik33751,73.873,-47.945,74.206,-48.278
Nik33752,73.874,-47.944,74.207,-48.277
Nik33753,73.875,-47.943,74.208,-48.276
Nik33754,73.876,-47.942,74.209,-48.275
Nik33755,73.877,-47.941,74.210,-48.274
Nik33756,73.878,-47.940,74.211,-48.273
Nik33757,73.879,-47.939,74.212,-48.272
Nik33758,73.880,-47.938,74.213,-48.271
Nik33759,73.881,-47.937,74.214,-48.270
Nik33760,73.882,-47.936,74.215,-48.269
Nik33761,73.883,-47.935,74.216,-48.268
Nik33762,73.884,-47.934,74.217,-48.267
Nik33763,73.885,-47.933,74.218,-48.266
Nik33764,73.886,-47.932,74.219,-48.265
Nik33765,73.887,-47.931,74.220,-48.264
Nik33766,73.888,-47.930,74.221,-48.263
Nik33767,73.889,-47.929,74.222,-48.262
Nik33768,73.890,-47.928,74.223,-48.261
Nik33769,73.891,-47.927,74.224,-48.260
Nik33770,73.892,-47.926,74.225,-48.259
Nik33771,73.893,-47.925,74.226,-48.258
Nik33772,73.894,-47.924,74.227,-48.257
Nik33773,73.895,-47.923,74.228,-48.256
Nik33774,73.896,-47.922,74.229,-48.255
Nik33775,73.897,-47.921,74.230,-48.254
Nik33776,73.898,-47.920,74.231,-48.253
Nik33777,73.899,-47.919,74.232,-48.252
Nik33778,73.900,-47.918,74.233,-48.251
Nik33779,73.901,-47.917,74.234,-48.250
Nik33780,73.902,-47.916,74.235,-48.249
Nik33781,73.903,-47.915,74.236,-48.248
Nik33782,73.904,-47.914,74.237,-48.247
Nik33783,73.905,-47.913,74.238,-48.246
Nik33784,73.906,-47.912,74.239,-48.245
Nik33785,73.907,-47.911,74.240,-48.244
Nik33786,73.908,-47.910,74.241,-48.243
Nik33787,73.909,-47.909,74.242,-48.242
Nik33788,73.910,-47.908,74.243,-48.241
Nik33789,73.911,-47.907,74.244,-48.240
Nik33790,73.912,-47.906,74.245,-48.239
Nik33791,73.913,-47.905,74.246,-48.238
Nik33792,73.914,-47.904,74.247,-48.237
Nik33793,73.915,-47.903,74.248,-48.236
Nik33794,73.916,-47.902,74.249,-48.235
Nik33795,73.917,-47.901,74.250,-48.234
Nik33796,73.918,-47.900,74.251,-48.233
Nik33797,73.919,-47.899,74.252,-48.232
Nik33798,73.920,-47.898,74.253,-48.231
Nik33799,73.921,-47.897,74.254,-48.230
Nik33800,73.922,-47.896,74.255,-48.229
Nik33801,73.923,-47.895,74.256,-48.228
Nik33802,73.924,-47.894,74.257,-48.227
Nik33803,73.925,-47.893,74.258,-48.226
Nik33804,73.926,-47.892,74.259,-48.225
Nik33805,73.927,-47.891,74.260,-48.224
Nik33806,73.928,-47.890,74.261,-48.223
Nik33807,73.929,-47.889,74.262,-48.222
Nik33808,73.930,-47.888,74.263,-48.221
Nik33809,73.931,-47.887,74.264,-48.220
Nik33810,73.932,-47.886,74.265,-48.219
Nik33811,73.933,-47.885,74.266,-48.218
Nik33812,73.934,-47.884,74.267,-48.217
Nik33813,73.935,-47.883,74.268,-48.216
Nik33814,73.936,-47.882,74.269,-48.215
Nik33815,73.937,-47.881,74.270,-48.214
Nik33816,73.938,-47.880,74.271,-48.213
Nik33817,73.939,-47.879,74.272,-48.212
Nik33818,73.940,-47.878,74.273,-48.211
Nik33819,73.941,-47.877,74.274,-48.210
Nik33820,73.942,-47.876,74.275,-48.209
Nik33821,73.943,-47.875,74.276,-48.208
Nik33822,73.944,-47.874,74.277,-48.207
Nik33823,73.945,-47.873,74.278,-48.206
Nik33824,73.946,-47.872,74.279,-48.205
Nik33825,73.947,-47.871,74.280,-48.204
Nik33826,73.948,-47.870,74.281,-48.203
Nik33827,73.949,-47.869,74.282,-48.202
Nik33828,73.950,-47.868,74.283,-48.201
Nik33829,73.951,-47.867,74.284,-48.200
Nik33830,73.952,-47.866,74.285,-48.199
Nik33831,73.953,-47.865,74.286,-48.198
Nik33832,73.954,-47.864,74.287,-48.197
Nik33833,73.955,-47.863,74.288,-48.196
Nik33834,73.956,-47.862,74.289,-48.195
Nik33835,73.957,-47.861,74.290,-48.194
Nik33836,73.958,-47.860,74.291,-48.193
Nik33837,73.959,-47.859,74.292,-48.192
Nik33838,73.960,-47.858,74.293,-48.191
Nik33839,73.961,-47.857,74.294,-48.190
Nik33840,73.962,-47.856,74.295,-48.189
Nik33841,73.963,-47.855,74.296,-48.188
Nik33842,73.964,-47.854,74.297,-48.187
Nik33843,73.965,-47.853,74.298,-48.186
Nik33844,73.966,-47.852,74.299,-48.185
Nik33845,73.967,-47.851,74.300,-48.184
Nik33846,73.968,-47.850,74.301,-48.183
Nik33847,73.969,-47.849,74.302,-48.182
Nik33848,73.970,-47.848,74.303,-48.181
Nik33849,73.971,-47.847,74.304,-48.180
Nik33850,73.972,-47.846,74.305,-48.179
Nik33851,73.973,-47.845,74.306,-48.178
Nik33852,73.974,-47.844,74.307,-48.177
Nik33853,73.975,-47.843,74.308,-48.176
Nik33854,73.976,-47.842,74.309,-48.175
Nik33855,73.977,-47.841,74.310,-48.174
Nik33856,73.978,-47.840,74.311,-48.173
Nik33857,73.979,-47.839,74.312,-48.172
Nik33858,73.980,-47.838,74.313,-48.171
Nik33859,73.981,-47.837,74.314,-48.170
Nik33860,73.982,-47.836,74.315,-48.169
Nik33861,73.983,-47.835,74.316,-48.168
Nik33862,73.984,-47.834,74.317,-48.167
Nik33863,73.985,-47.833,74.318,-48.166
Nik33864,73.986,-47.832,74.319,-48.165
Nik33865,73.987,-47.831,74.320,-48.164
Nik33866,73.988,-47.830,74.321,-48.163
Nik33867,73.989,-47.829,74.322,-48.162
Nik33868,73.990,-47.828,74.323,-48.161
Nik33869,73.991,-47.827,74.324,-48.160
Nik33870,73.992,-47.826,74.325,-48.159
Nik33871,73.993,-47.825,74.326,-48.158
Nik33872,73.994,-47.824,74.327,-48.157
Nik33873,73.995,-47.823,74.328,-48.156
Nik33874,73.996,-47.822,74.329,-48.155
Nik33875,73.997,-47.821,74.330,-48.154
Nik33876,73.998,-47.820,74.331,-48.153
Nik33877,73.999,-47.819,74.332,-48.152
Nik33878,74.000,-47.818,74.333,-48.151
Nik33879,74.001,-47.817,74.334,-48.150
Nik33880,74.002,-47.816,74.335,-48.149
Nik33881,74.003,-47.815,74.336,-48.148
Nik33882,74.004,-47.814,74.337,-48.147
Nik33883,74.005,-47.813,74.338,-48.146
Nik33884,74.006,-47.812,74.339,-48.145
Nik33885,74.007,-47.811,74.340,-48.144
Nik33886,74.008,-47.810,74.341,-48.143
Nik33887,74.009,-47.809,74.342,-48.142
Nik33888,74.010,-47.808,74.343,-48.141
Nik33889,74.011,-47.807,74.344,-48.140
Nik33890,74.012,-47.806,74.345,-48.139
Nik33891,74.013,-47.805,74.346,-48.138
Nik33892,74.014,-47.804,74.347,-48.137
Nik33893,74.015,-47.803,74.348,-48.136
Nik33894,74.016,-47.802,74.349,-48.135
Nik33895,74.017,-47.801,74.350,-48.134
Nik33896,74.018,-47.800,74.351,-48.133
Nik33897,74.019,-47.799,74.352,-48.132
Nik33898,74.020,-47.798,74.353,-48.131
Nik33899,74.021,-47.797,74.354,-48.130
Nik33900,74.022,-47.796,74.355,-48.129
Nik33901,74.023,-47.795,74.356,-48.128
Nik33902,74.024,-47.794,74.357,-48.127
Nik33903,74.025,-47.793,74.358,-48.126
Nik33904,74.026,-47.792,74.359,-48.125
Nik33905,74.027,-47.791,74.360,-48.124
Nik33906,74.028,-47.790,74.361,-48.123
Nik33907,74.029,-47.789,74.362,-48.122
Nik33908,74.030,-47.788,74.363,-48.121
Nik33909,74.031,-47.787,74.364,-48.120
Nik33910,74.032,-47.786,74.365,-48.119
Nik33911,74.033,-47.785,74.366,-48.118
Nik33912,74.034,-47.784,74.367,-48.117
Nik33913,74.035,-47.783,74.368,-48.116
Nik33914,74.036,-47.782,74.369,-48.115
Nik33915,74.037,-47.781,74.370,-48.114
Nik33916,74.038,-47.780,74.371,-48.113
Nik33917,74.039,-47.779,74.372,-48.112
Nik33918,74.040,-47.778,74.373,-48.111
Nik33919,74.041,-47.777,74.374,-48.110
Nik33920,74.042,-47.776,74.375,-48.109
Nik33921,74.043,-47.775,74.376,-48.108
Nik33922,74.044,-47.774,74.377,-48.107
Nik33923,74.045,-47.773,74.378,-48.106
Nik33924,74.046,-47.772,74.379,-48.105
Nik33925,74.047,-47.771,74.380,-48.104
Nik33926,74.048,-47.770,74.381,-48.103
Nik33927,74.049,-47.769,74.382,-48.102
Nik33928,74.050,-47.768,74.383,-48.101
Nik33929,74.051,-47.767,74.384,-48.100
Nik33930,74.052,-47.766,74.385,-48.099
Nik33931,74.053,-47.765,74.386,-48.098
Nik33932,74.054,-47.764,74.387,-48.097
Nik33933,74.055,-47.763,74.388,-48.096
Nik33934,74.056,-47.762,74.389,-48.095
Nik33935,74.057,-47.761,74.390,-48.094
Nik33936,74.058,-47.760,74.391,-48.093
Nik33937,74.059,-47.759,74.392,-48.092
Nik33938,74.060,-47.758,74.393,-48.091
Nik33939,74.061,-47.757,74.394,-48.090
Nik33940,74.062,-47.756,74.395,-48.089
Nik33941,74.063,-47.755,74.396,-48.088
Nik33942,74.064,-47.754,74.397,-48.087
Nik33943,74.065,-47.753,74.398,-48.086
Nik33944,74.066,-47.752,74.399,-48.085
Nik33945,74.067,-47.751,74.400,-48.084
Nik33946,74.068,-47.750,74.401,-48.083
Nik33947,74.069,-47.749,74.402,-48.082
Nik33948,74.070,-47.748,74.403,-48.081
Nik33949,74.071,-47.747,74.404,-48.080
Nik33950,74.072,-47.746,74.405,-48.079
Nik33951,74.073,-47.745,74.406,-48.078
Nik33952,74.074,-47.744,74.407,-48.077
Nik33953,74.075,-47.743,74.408,-48.076
Nik33954,74.076,-47.742,74.409,-48.075
Nik33955,74.077,-47.741,74.410,-48.074
Nik33956,74.078,-47.740,74.411,-48.073
Nik33957,74.079,-47.739,74.412,-48.072
Nik33958,74.080,-47.738,74.413,-48.071
Nik33959,74.081,-47.737,74.414,-48.070
Nik33960,74.082,-47.736,74.415,-48.069
Nik33961,74.083,-47.735,74.416,-48.068
Nik33962,74.084,-47.734,74.417,-48.067
Nik33963,74.085,-47.733,74.418,-48.066
Nik33964,74.086,-47.732,74.419,-48.065
Nik33965,74.087,-47.731,74.420,-48.064
Nik33966,74.088,-47.730,74.421,-48.063
Nik33967,74.089,-47.729,74.422,-48.062
Nik33968,74.090,-47.728,74.423,-48.061
Nik33969,74.091,-47.727,74.424,-48.060
Nik33970,74.092,-47.726,74.425,-48.059
Nik33971,74.093,-47.725,74.426,-48.058
Nik33972,74.094,-47.724,74.427,-48.057
Nik33973,74.095,-47.723,74.428,-48.056
Nik33974,74.096,-47.722,74.429,-48.055
Nik33975,74.097,-47.721,74.430,-48.054
Nik33976,74.098,-47.720,74.431,-48.053
Nik33977,74.099,-47.719,74.432,-48.052
Nik33978,74.100,-47.718,74.433,-48.051
Nik33979,74.101,-47.717,74.434,-48.050
Nik33980,74.102,-47.716,74.435,-48.049
Nik33981,74.103,-47.715,74.436,-48.048
Nik33982,74.104,-47.714,74.437,-48.047
Nik33983,74.105,-47.713,74.438,-48.046
Nik33984,74.106,-47.712,74.439,-48.045
Nik33985,74.107,-47.711,74.440,-48.044
Nik33986,74.108,-47.710,74.441,-48.043
Nik33987,74.109,-47.709,74.442,-48.042
Nik33988,74.110,-47.708,74.443,-48.041
Nik33989,74.111,-47.707,74.444,-48.040
Nik33990,74.112,-47.706,74.445,-48.039
Nik33991,74.113,-47.705,74.446,-48.038
Nik33992,74.114,-47.704,74.447,-48.037
Nik33993,74.115,-47.703,74.448,-48.036
Nik33994,74.116,-47.702,74.449,-48.035
Nik33995,74.117,-47.701,74.450,-48.034
Nik33996,74.118,-47.700,74.451,-48.033
Nik33997,74.119,-47.699,74.452,-48.032
Nik33998,74.120,-47.698,74.453,-48.031
Nik33999,74.121,-47.697,74.454,-48.030
Nik34000,74.122,-47.696,74.455,-48.029
Nik34001,74.123,-47.695,74.456,-48.028
Nik34002,74.124,-47.694,74.457,-48.027
Nik34003,74.125,-47.693,74.458,-48.026
Nik34004,74.126,-47.692,74.459,-48.025
Nik34005,74.127,-47.691,74.460,-48.024
Nik34006,74.128,-47.690,74.461,-48.023
Nik34007,74.129,-47.689,74.462,-48.022
Nik34008,74.130,-47.688,74.463,-48.021
Nik34009,74.131,-47.687,74.464,-48.020
Nik34010,74.132,-47.686,74.465,-48.019
Nik34011,74.133,-47.685,74.466,-48.018
Nik34012,74.134,-47.684,74.467,-48.017
Nik34013,74.135,-47.683,74.468,-48.016
Nik34014,74.136,-47.682,74.469,-48.015
Nik34015,74.137,-47.681,74.470,-48.014
Nik34016,74.138,-47.680,74.471,-48.013
Nik34017,74.139,-47.679,74.472,-48.012
Nik34018,74.140,-47.678,74.473,-48.011
Nik34019,74.141,-47.677,74.474,-48.010
Nik34020,74.142,-47.676,74.475,-48.009
Nik34021,74.143,-47.675,74.476,-48.008
Nik34022,74.144,-47.674,74.477,-48.007
Nik34023,74.145,-47.673,74.478,-48.006
Nik34024,74.146,-47.672,74.479,-48.005
Nik34025,74.147,-47.671,74.480,-48.004
Nik34026,74.148,-47.670,74.481,-48.003
Nik34027,74.149,-47.669,74.482,-48.002
Nik34028,74.150,-47.668,74.483,-48.001
Nik34029,74.151,-47.667,74.484,-48.000
Nik34030,74.152,-47.666,74.485,-47.999
Nik34031,74.153,-47.665,74.486,-47.998
Nik34032,74.154,-47.664,74.487,-47.997
Nik34033,74.155,-47.663,74.488,-47.996
Nik34034,74.156,-47.662,74.489,-47.995
Nik34035,74.157,-47.661,74.490,-47.994
Nik34036,74.158,-47.660,74.491,-47.993
Nik34037,74.159,-47.659,74.492,-47.992
Nik34038,74.160,-47.658,74.493,-47.991
Nik34039,74.161,-47.657,74.494,-47.990
Nik34040,74.162,-47.656,74.495,-47.989
Nik34041,74.163,-47.655,74.496,-47.988
Nik34042,74.164,-47.654,74.497,-47.987
Nik34043,74.165,-47.653,74.498,-47.986
Nik34044,74.166,-47.652,74.499,-47.985
Nik34045,74.167,-47.651,74.500,-47.984
Nik34046,74.168,-47.650,74.501,-47.983
Nik34047,74.169,-47.649,74.502,-47.982
Nik34048,74.170,-47.648,74.503,-47.981
Nik34049,74.171,-47.647,74.504,-47.980
Nik34050,74.172,-47.646,74.505,-47.979
Nik34051,74.173,-47.645,74.506,-47.978
Nik34052,74.174,-47.644,74.507,-47.977
Nik34053,74.175,-47.643,74.508,-47.976
Nik34054,74.176,-47.642,74.509,-47.975
Nik34055,74.177,-47.641,74.510,-47.974
Nik34056,74.178,-47.640,74.511,-47.973
Nik34057,74.179,-47.639,74.512,-47.972
Nik34058,74.180,-47.638,74.513,-47.971
Nik34059,74.181,-47.637,74.514,-47.970
Nik34060,74.182,-47.636,74.515,-47.969
Nik34061,74.183,-47.635,74.516,-47.968
Nik34062,74.184,-47.634,74.517,-47.967
Nik34063,74.185,-47.633,74.518,-47.966
Nik34064,74.186,-47.632,74.519,-47.965
Nik34065,74.187,-47.631,74.520,-47.964
Nik34066,74.188,-47.630,74.521,-47.963
Nik34067,74.189,-47.629,74.522,-47.962
Nik34068,74.190,-47.628,74.523,-47.961
Nik34069,74.191,-47.627,74.524,-47.960
Nik34070,74.192,-47.626,74.525,-47.959
Nik34071,74.193,-47.625,74.526,-47.958
Nik34072,74.194,-47.624,74.527,-47.957
Nik34073,74.195,-47.623,74.528,-47.956
Nik34074,74.196,-47.622,74.529,-47.955
Nik34075,74.197,-47.621,74.530,-47.954
Nik34076,74.198,-47.620,74.531,-47.953
Nik34077,74.199,-47.619,74.532,-47.952
Nik34078,74.200,-47.618,74.533,-47.951
Nik34079,74.201,-47.617,74.534,-47.950
Nik34080,74.202,-47.616,74.535,-47.949
Nik34081,74.203,-47.615,74.536,-47.948
Nik34082,74.204,-47.614,74.537,-47.947
Nik34083,74.205,-47.613,74.538,-47.946
Nik34084,74.206,-47.612,74.539,-47.945
Nik34085,74.207,-47.611,74.540,-47.944
Nik34086,74.208,-47.610,74.541,-47.943
Nik34087,74.209,-47.609,74.542,-47.942
Nik34088,74.210,-47.608,74.543,-47.941
Nik34089,74.211,-47.607,74.544,-47.940
Nik34090,74.212,-47.606,74.545,-47.939
Nik34091,74.213,-47.605,74.546,-47.938
Nik34092,74.214,-47.604,74.547,-47.937
Nik34093,74.215,-47.603,74.548,-47.936
Nik34094,74.216,-47.602,74.549,-47.935
Nik34095,74.217,-47.601,74.550,-47.934
Nik34096,74.218,-47.600,74.551,-47.933
Nik34097,74.219,-47.599,74.552,-47.932
Nik34098,74.220,-47.598,74.553,-47.931
Nik34099,74.221,-47.597,74.554,-47.930
Nik34100,74.222,-47.596,74.555,-47.929
Nik34101,74.223,-47.595,74.556,-47.928
Nik34102,74.224,-47.594,74.557,-47.927
Nik34103,74.225,-47.593,74.558,-47.926
Nik34104,74.226,-47.592,74.559,-47.925
Nik34105,74.227,-47.591,74.560,-47.924
Nik34106,74.228,-47.590,74.561,-47.923
Nik34107,74.229,-47.589,74.562,-47.922
Nik34108,74.230,-47.588,74.563,-47.921
Nik34109,74.231,-47.587,74.564,-47.920
Nik34110,74.232,-47.586,74.565,-47.919
Nik34111,74.233,-47.585,74.566,-47.918
Nik34112,74.234,-47.584,74.567,-47.917
Nik34113,74.235,-47.583,74.568,-47.916
Nik34114,74.236,-47.582,74.569,-47.915
Nik34115,74.237,-47.581,74.570,-47.914
Nik34116,74.238,-47.580,74.571,-47.913
Nik34117,74.239,-47.579,74.572,-47.912
Nik34118,74.240,-47.578,74.573,-47.911
Nik34119,74.241,-47.577,74.574,-47.910
Nik34120,74.242,-47.576,74.575,-47.909
Nik34121,74.243,-47.575,74.576,-47.908
Nik34122,74.244,-47.574,74.577,-47.907
Nik34123,74.245,-47.573,74.578,-47.906
Nik34124,74.246,-47.572,74.579,-47.905
Nik34125,74.247,-47.571,74.580,-47.904
Nik34126,74.248,-47.570,74.581,-47.903
Nik34127,74.249,-47.569,74.582,-47.902
Nik34128,74.250,-47.568,74.583,-47.901
Nik34129,74.251,-47.567,74.584,-47.900
Nik34130,74.252,-47.566,74.585,-47.899
Nik34131,74.253,-47.565,74.586,-47.898
Nik34132,74.254,-47.564,74.587,-47.897
Nik34133,74.255,-47.563,74.588,-47.896
Nik34134,74.256,-47.562,74.589,-47.895
Nik34135,74.257,-47.561,74.590,-47.894
Nik34136,74.258,-47.560,74.591,-47.893
Nik34137,74.259,-47.559,74.592,-47.892
Nik34138,74.260,-47.558,74.593,-47.891
Nik34139,74.261,-47.557,74.594,-47.890
Nik34140,74.262,-47.556,74.595,-47.889
Nik34141,74.263,-47.555,74.596,-47.888
Nik34142,74.264,-47.554,74.597,-47.887
Nik34143,74.265,-47.553,74.598,-47.886
Nik34144,74.266,-47.552,74.599,-47.885
Nik34145,74.267,-47.551,74.600,-47.884
Nik34146,74.268,-47.550,74.601,-47.883
Nik34147,74.269,-47.549,74.602,-47.882
Nik34148,74.270,-47.548,74.603,-47.881
Nik34149,74.271,-47.547,74.604,-47.880
Nik34150,74.272,-47.546,74.605,-47.879
Nik34151,74.273,-47.545,74.606,-47.878
Nik34152,74.274,-47.544,74.607,-47.877
Nik34153,74.275,-47.543,74.608,-47.876
Nik34154,74.276,-47.542,74.609,-47.875
Nik34155,74.277,-47.541,74.610,-47.874
Nik34156,74.278,-47.540,74.611,-47.873
Nik34157,74.279,-47.539,74.612,-47.872
Nik34158,74.280,-47.538,74.613,-47.871
Nik34159,74.281,-47.537,74.614,-47.870
Nik34160,74.282,-47.536,74.615,-47.869
Nik34161,74.283,-47.535,74.616,-47.868
Nik34162,74.284,-47.534,74.617,-47.867
Nik34163,74.285,-47.533,74.618,-47.866
Nik34164,74.286,-47.532,74.619,-47.865
Nik34165,74.287,-47.531,74.620,-47.864
Nik34166,74.288,-47.530,74.621,-47.863
Nik34167,74.289,-47.529,74.622,-47.862
Nik34168,74.290,-47.528,74.623,-47.861
Nik34169,74.291,-47.527,74.624,-47.860
Nik34170,74.292,-47.526,74.625,-47.859
Nik34171,74.293,-47.525,74.626,-47.858
Nik34172,74.294,-47.524,74.627,-47.857
Nik34173,74.295,-47.523,74.628,-47.856
Nik34174,74.296,-47.522,74.629,-47.855
Nik34175,74.297,-47.521,74.630,-47.854
Nik34176,74.298,-47.520,74.631,-47.853
Nik34177,74.299,-47.519,74.632,-47.852
Nik34178,74.300,-47.518,74.633,-47.851
Nik34179,74.301,-47.517,74.634,-47.850
Nik34180,74.302,-47.516,74.635,-47.849
Nik34181,74.303,-47.515,74.636,-47.848
Nik34182,74.304,-47.514,74.637,-47.847
Nik34183,74.305,-47.513,74.638,-47.846
Nik34184,74.306,-47.512,74.639,-47.845
Nik34185,74.307,-47.511,74.640,-47.844
Nik34186,74.308,-47.510,74.641,-47.843
Nik34187,74.309,-47.509,74.642,-47.842
Nik34188,74.310,-47.508,74.643,-47.841
Nik34189,74.311,-47.507,74.644,-47.840
Nik34190,74.312,-47.506,74.645,-47.839
Nik34191,74.313,-47.505,74.646,-47.838
Nik34192,74.314,-47.504,74.647,-47.837
Nik34193,74.315,-47.503,74.648,-47.836
Nik34194,74.316,-47.502,74.649,-47.835
Nik34195,74.317,-47.501,74.650,-47.834
Nik34196,74.318,-47.500,74.651,-47.833
Nik34197,74.319,-47.499,74.652,-47.832
Nik34198,74.320,-47.498,74.653,-47.831
Nik34199,74.321,-47.497,74.654,-47.830
Nik34200,74.322,-47.496,74.655,-47.829
Nik34201,74.323,-47.495,74.656,-47.828
Nik34202,74.324,-47.494,74.657,-47.827
Nik34203,74.325,-47.493,74.658,-47.826
Nik34204,74.326,-47.492,74.659,-47.825
Nik34205,74.327,-47.491,74.660,-47.824
Nik34206,74.328,-47.490,74.661,-47.823
Nik34207,74.329,-47.489,74.662,-47.822
Nik34208,74.330,-47.488,74.663,-47.821
Nik34209,74.331,-47.487,74.664,-47.820
Nik34210,74.332,-47.486,74.665,-47.819
Nik34211,74.333,-47.485,74.666,-47.818
Nik34212,74.334,-47.484,74.667,-47.817
Nik34213,74.335,-47.483,74.668,-47.816
Nik34214,74.336,-47.482,74.669,-47.815
Nik34215,74.337,-47.481,74.670,-47.814
Nik34216,74.338,-47.480,74.671,-47.813
Nik34217,74.339,-47.479,74.672,-47.812
Nik34218,74.340,-47.478,74.673,-47.811
Nik34219,74.341,-47.477,74.674,-47.810
Nik34220,74.342,-47.476,74.675,-47.809
Nik34221,74.343,-47.475,74.676,-47.808
Nik34222,74.344,-47.474,74.677,-47.807
Nik34223,74.345,-47.473,74.678,-47.806
Nik34224,74.346,-47.472,74.679,-47.805
Nik34225,74.347,-47.471,74.680,-47.804
Nik34226,74.348,-47.470,74.681,-47.803
Nik34227,74.349,-47.469,74.682,-47.802
Nik34228,74.350,-47.468,74.683,-47.801
Nik34229,74.351,-47.467,74.684,-47.800
Nik34230,74.352,-47.466,74.685,-47.799
Nik34231,74.353,-47.465,74.686,-47.798
Nik34232,74.354,-47.464,74.687,-47.797
Nik34233,74.355,-47.463,74.688,-47.796
Nik34234,74.356,-47.462,74.689,-47.795
Nik34235,74.357,-47.461,74.690,-47.794
Nik34236,74.358,-47.460,74.691,-47.793
Nik34237,74.359,-47.459,74.692,-47.792
Nik34238,74.360,-47.458,74.693,-47.791
Nik34239,74.361,-47.457,74.694,-47.790
Nik34240,74.362,-47.456,74.695,-47.789
Nik34241,74.363,-47.455,74.696,-47.788
Nik34242,74.364,-47.454,74.697,-47.787
Nik34243,74.365,-47.453,74.698,-47.786
Nik34244,74.366,-47.452,74.699,-47.785
Nik34245,74.367,-47.451,74.700,-47.784
Nik34246,74.368,-47.450,74.701,-47.783
Nik34247,74.369,-47.449,74.702,-47.782
Nik34248,74.370,-47.448,74.703,-47.781
Nik34249,74.371,-47.447,74.704,-47.780
Nik34250,74.372,-47.446,74.705,-47.779
Nik34251,74.373,-47.445,74.706,-47.778
Nik34252,74.374,-47.444,74.707,-47.777
Nik34253,74.375,-47.443,74.708,-47.776
Nik34254,74.376,-47.442,74.709,-47.775
Nik34255,74.377,-47.441,74.710,-47.774
Nik34256,74.378,-47.440,74.711,-47.773
Nik34257,74.379,-47.439,74.712,-47.772
Nik34258,74.380,-47.438,74.713,-47.771
Nik34259,74.381,-47.437,74.714,-47.770
Nik34260,74.382,-47.436,74.715,-47.769
Nik34261,74.383,-47.435,74.716,-47.768
Nik34262,74.384,-47.434,74.717,-47.767
Nik34263,74.385,-47.433,74.718,-47.766
Nik34264,74.386,-47.432,74.719,-47.765
Nik34265,74.387,-47.431,74.720,-47.764
Nik34266,74.388,-47.430,74.721,-47.763
Nik34267,74.389,-47.429,74.722,-47.762
Nik34268,74.390,-47.428,74.723,-47.761
Nik34269,74.391,-47.427,74.724,-47.760
Nik34270,74.392,-47.426,74.725,-47.759
Nik34271,74.393,-47.425,74.726,-47.758
Nik34272,74.394,-47.424,74.727,-47.757
Nik34273,74.395,-47.423,74.728,-47.756
Nik34274,74.396,-47.422,74.729,-47.755
Nik34275,74.397,-47.421,74.730,-47.754
Nik34276,74.398,-47.420,74.731,-47.753
Nik34277,74.399,-47.419,74.732,-47.752
Nik34278,74.400,-47.418,74.733,-47.751
Nik34279,74.401,-47.417,74.734,-47.750
Nik34280,74.402,-47.416,74.735,-47.749
Nik34281,74.403,-47.415,74.736,-47.748
Nik34282,74.404,-47.414,74.737,-47.747
Nik34283,74.405,-47.413,74.738,-47.746
Nik34284,74.406,-47.412,74.739,-47.745
Nik34285,74.407,-47.411,74.740,-47.744
Nik34286,74.408,-47.410,74.741,-47.743
Nik34287,74.409,-47.409,74.742,-47.742
Nik34288,74.410,-47.408,74.743,-47.741
Nik34289,74.411,-47.407,74.744,-47.740
Nik34290,74.412,-47.406,74.745,-47.739
Nik34291,74.413,-47.405,74.746,-47.738
Nik34292,74.414,-47.404,74.747,-47.737
Nik34293,74.415,-47.403,74.748,-47.736
Nik34294,74.416,-47.402,74.749,-47.735
Nik34295,74.417,-47.401,74.750,-47.734
Nik34296,74.418,-47.400,74.751,-47.733
Nik34297,74.419,-47.399,74.752,-47.732
Nik34298,74.420,-47.398,74.753,-47.731
Nik34299,74.421,-47.397,74.754,-47.730
Nik34300,74.422,-47.396,74.755,-47.729
Nik34301,74.423,-47.395,74.756,-47.728
Nik34302,74.424,-47.394,74.757,-47.727
Nik34303,74.425,-47.393,74.758,-47.726
Nik34304,74.426,-47.392,74.759,-47.725
Nik34305,74.427,-47.391,74.760,-47.724
Nik34306,74.428,-47.390,74.761,-47.723
Nik34307,74.429,-47.389,74.762,-47.722
Nik34308,74.430,-47.388,74.763,-47.721
Nik34309,74.431,-47.387,74.764,-47.720
Nik34310,74.432,-47.386,74.765,-47.719
Nik34311,74.433,-47.385,74.766,-47.718
Nik34312,74.434,-47.384,74.767,-47.717
Nik34313,74.435,-47.383,74.768,-47.716
Nik34314,74.436,-47.382,74.769,-47.715
